,month_id,Date,divisor
609,201807,2018-07-31,8780919.138770921
610,201808,2018-08-31,8772473.04626413
611,201809,2018-09-30,8739998.187463095
612,201810,2018-10-31,8750777.979372805
613,201811,2018-11-30,8705576.11417153
614,201812,2018-12-31,8694993.57607036
615,201901,2019-01-31,8700262.968608825
616,201902,2019-02-28,8672096.12487694
617,201903,2019-03-31,8648081.729730744
618,201904,2019-04-30,8630718.951616121
619,201905,2019-05-31,8622033.168302886
620,201906,2019-06-30,8617024.989940789
621,201907,2019-07-31,8637782.38709619
622,201908,2019-08-31,8630358.688018965
623,201909,2019-09-30,8626031.14989321
624,201910,2019-10-31,8620805.909239136
625,201911,2019-11-30,8611993.710369598
626,201912,2019-12-31,8620269.918604823
627,202001,2020-01-31,8613172.653007394
628,202002,2020-02-29,8601460.548451798
629,202003,2020-03-31,8602299.763883322
630,202004,2020-04-30,8612630.929065045
631,202005,2020-05-31,8618837.665116204
632,202006,2020-06-30,8630613.875159465
633,202007,2020-07-31,8633806.124290485
634,202008,2020-08-31,8639804.79086385
635,202009,2020-09-30,8643604.425128276
636,202010,2020-10-31,8654846.03171158
637,202011,2020-11-30,8653283.313588334
638,202012,2020-12-31,8822661.372352839
639,202101,2021-01-31,8831653.31462384
640,202102,2021-02-28,8826532.761696942
641,202103,2021-03-31,8842144.426630616
642,202104,2021-04-30,8838072.188801989
643,202105,2021-05-31,8832807.891980503
644,202106,2021-06-30,8828562.661531053
645,202107,2021-07-31,8839857.18813748
646,202108,2021-08-31,8838467.694007577
647,202109,2021-09-30,8850096.438333275
648,202110,2021-10-31,8843585.985634863
649,202111,2021-11-30,8824348.833303567
650,202112,2021-12-31,8825562.020379744
