,month_id,Date,divisor
561,200610,2006-10-01,9278437.726443589
562,200611,2006-11-01,9259878.113567043
563,200612,2006-12-01,9200655.839363804
564,200701,2007-01-01,9280550.180212377
565,200702,2007-02-01,8925629.726526469
566,200703,2007-03-01,9245596.344656548
567,200704,2007-04-01,9249194.852190662
568,200705,2007-05-01,9220512.03223444
569,200706,2007-06-01,9023792.17078049
570,200707,2007-07-01,8683045.673855415
571,200708,2007-08-01,9164505.525960231
572,200709,2007-09-01,9203495.799866885
573,200710,2007-10-01,9061069.992988061
574,200711,2007-11-01,9086265.779594913
575,200712,2007-12-01,8920196.213558361
576,200801,2008-01-01,8957149.14241227
577,200802,2008-02-01,8766976.232655348
578,200803,2008-03-01,8969502.993314106
579,200804,2008-04-01,9015613.967297496
580,200805,2008-05-01,8893891.938710045
581,200806,2008-06-01,8542027.78583153
582,200807,2008-07-01,9037161.665733475
583,200808,2008-08-01,8969917.30470686
584,200809,2008-09-01,8635660.811025925
585,200810,2008-10-01,9003024.552999815
586,200811,2008-11-01,9104740.878752854
587,200812,2008-12-01,9257908.289832514
588,200901,2009-01-01,8590431.750826035
589,200902,2009-02-01,8227817.010978764
590,200903,2009-03-01,9517334.864813281
591,200904,2009-04-01,9258061.615897635
592,200905,2009-05-01,9187320.081996487
593,200906,2009-06-01,9023737.302856617
594,200907,2009-07-01,9574142.922092635
595,200908,2009-08-01,9197472.416490318
596,200909,2009-09-01,9260007.634697469
597,200910,2009-10-01,8852802.882056769
598,200911,2009-11-01,9183981.158782091
599,200912,2009-12-01,9225958.43799127
600,201001,2010-01-01,8782285.730178528
601,201002,2010-02-01,9355772.618483528
602,201003,2010-03-01,9411765.270408306
603,201004,2010-04-01,9193535.867743978
604,201005,2010-05-01,8981179.383964118
605,201006,2010-06-01,8811337.559916383
606,201007,2010-07-01,9438894.562304556
607,201008,2010-08-01,8934526.349660585
608,201009,2010-09-01,9415739.764167672
609,201010,2010-10-01,9346451.361381212
610,201011,2010-11-01,9132291.864610504
611,201012,2010-12-01,9416562.273478273
612,201101,2011-01-01,9352591.031017972
613,201102,2011-02-01,9348296.949050412
614,201103,2011-03-01,9475684.169246465
615,201104,2011-04-01,9554049.10673594
616,201105,2011-05-01,9374565.504824683
617,201106,2011-06-01,9564051.296553371
618,201107,2011-07-01,9113325.951008487
619,201108,2011-08-01,9594293.328092221
620,201109,2011-09-01,8984919.046921132
621,201110,2011-10-01,9663794.568631178
622,201111,2011-11-01,9419188.022702059
623,201112,2011-12-01,9374852.61171959
624,201201,2012-01-01,9346544.769623583
625,201202,2012-02-01,9334044.6232204
626,201203,2012-03-01,9386062.844842656
627,201204,2012-04-01,9330575.628566649
628,201205,2012-05-01,9038430.292388408
629,201206,2012-06-01,9523171.550266812
630,201207,2012-07-01,9386061.71044591
631,201208,2012-08-01,9249723.846736621
632,201209,2012-09-01,9223179.196859596
633,201210,2012-10-01,9072219.773811333
634,201211,2012-11-01,9360605.451289678
635,201212,2012-12-01,9243391.714613926
636,201301,2013-01-01,9327455.297388468
637,201302,2013-02-01,9207244.853069557
638,201303,2013-03-01,9309007.384000812
639,201304,2013-04-01,9353684.103218922
640,201305,2013-05-01,9153372.386225127
641,201306,2013-06-01,9139175.432031939
642,201307,2013-07-01,9277592.63047836
643,201308,2013-08-01,8962355.06215434
644,201309,2013-09-01,9146748.884537894
645,201310,2013-10-01,9351151.938287593
646,201311,2013-11-01,9268321.679988405
647,201312,2013-12-01,9431231.691818727
648,201401,2014-01-01,9012315.087370941
649,201402,2014-02-01,9433763.653697375
650,201403,2014-03-01,9249285.760223962
651,201404,2014-04-01,9301720.906963332
652,201405,2014-05-01,9353265.970341899
653,201406,2014-06-01,9245449.305422898
654,201407,2014-07-01,8975946.77277581
655,201408,2014-08-01,9353048.775268763
656,201409,2014-09-01,9062805.549543485
657,201410,2014-10-01,9515538.641787324
658,201411,2014-11-01,9232145.841893615
659,201412,2014-12-01,9176945.789995065
660,201501,2015-01-01,9018596.30207555
661,201502,2015-02-01,9237265.740773432
662,201503,2015-03-01,9113712.581266258
663,201504,2015-04-01,9113561.538070897
664,201505,2015-05-01,9113214.683574907
665,201506,2015-06-01,8966086.450042915
666,201507,2015-07-01,9183734.151457144
667,201508,2015-08-01,8830103.42486537
668,201509,2015-09-01,9034162.944973672
669,201510,2015-10-01,9365607.087965267
670,201511,2015-11-01,9116069.419158502
671,201512,2015-12-01,9063617.47536983
672,201601,2016-01-01,9214751.639905395
673,201602,2016-02-01,9193329.180402905
674,201603,2016-03-01,9218534.791358164
675,201604,2016-04-01,9008058.380835151
676,201605,2016-05-01,9158525.744032359
677,201606,2016-06-01,9070737.752421241
678,201607,2016-07-01,9092905.228166606
679,201608,2016-08-01,8978264.874522768
680,201609,2016-09-01,9040854.963686703
681,201610,2016-10-01,8914909.421649192
682,201611,2016-11-01,9099927.868885137
683,201612,2016-12-01,8910712.0302599
684,201701,2017-01-01,8954169.405202786
685,201702,2017-02-01,9047618.339797413
686,201703,2017-03-01,8915194.517415423
687,201704,2017-04-01,9032695.823174924
