Unnamed: 0,date,1-mo,2-mo,3-mo,6-mo,12-mo,24-mo
116,2020-06-18 00:00:00,0.0895636264341607,,0.0905659655466606,0.0853497785786999,0.0677357504551107,
117,2020-06-19 00:00:00,0.0890338905444554,,0.092020936462707,0.0871566787446507,0.0694247073753496,
118,2020-06-22 00:00:00,0.0844807554690822,,0.0857093834631969,0.0819826680125138,0.0662530000518983,
119,2020-06-23 00:00:00,0.0824356110032036,,0.0825692165597537,0.0791377392644456,0.0642291368964066,
120,2020-06-24 00:00:00,0.1013535988563874,,0.0942118503796134,0.0873731346256019,0.0698580430249123,
121,2020-06-25 00:00:00,0.0874396804785961,,0.0861031504145639,0.081629706079618,0.0665968642017783,
122,2020-06-26 00:00:00,0.1005013138712931,,0.0964610189318387,0.0889443043798226,0.0711702414218737,
123,2020-06-29 00:00:00,0.0855324127699159,,0.0855282638074464,0.0811291287050105,0.0660532584307821,
124,2020-06-30 00:00:00,0.0745781225320151,,0.075883111589782,0.0747611443743977,0.0613118877439276,
125,2020-07-01 00:00:00,0.0690988238405057,,0.0734863743760992,0.0726012339182907,0.0603730279966046,
126,2020-07-02 00:00:00,0.065357788706436,,0.0718721260017222,0.0722270944012116,0.058862716966355,
127,2020-07-06 00:00:00,0.0650257619331031,,0.0707234126977326,0.0696827892527212,0.0578175798399736,
128,2020-07-07 00:00:00,0.0734602054359629,,0.0754888733242316,0.0732478559608663,0.0599459248154998,
129,2020-07-08 00:00:00,0.068111590294028,,0.0715280100721364,0.0712282015956183,0.0588895418164452,
130,2020-07-09 00:00:00,0.0735649110573869,,0.0752702128275283,0.073857876579236,0.0601796707991882,
131,2020-07-10 00:00:00,0.063557371876816,,0.0710686013279719,0.071282246173736,0.0581629185949117,
132,2020-07-13 00:00:00,0.0850772900711926,,0.0854190362307586,0.0815646836807006,0.064235488640988,
133,2020-07-14 00:00:00,0.0730986851503781,,0.0759377317707096,0.0743425209863815,0.060074089317035,
134,2020-07-15 00:00:00,0.0673256499818851,,0.0733047514473252,0.0728540582341005,0.0590354297779836,
135,2020-07-16 00:00:00,0.0650356609221229,,0.0719844546987544,0.0716059944933926,0.0585453073700243,
136,2020-07-17 00:00:00,0.0557615019067461,,0.0671784064626682,0.0687601690282722,0.0568818430369837,
137,2020-07-20 00:00:00,0.0509739459714071,,0.0622451792951677,0.0640360728615837,0.0538253959569797,
138,2020-07-21 00:00:00,0.0546845936637368,,0.063811018898505,0.0652399663533892,0.0556408878108375,
139,2020-07-22 00:00:00,0.0501061413509371,,0.0612892473063283,0.0634203281611618,0.0536991868887287,
140,2020-07-23 00:00:00,0.0580707214025809,,0.0661510645980329,0.0667589505064828,0.0559582638794998,
