"date","Skewness","Moving average"
2020-02-06,-0.483641255270983,-0.419360674662807
2020-02-07,-0.677139507772496,-0.420276275522602
2020-02-10,-0.625584844607922,-0.421073984065392
2020-02-11,-0.487256328319152,-0.420949224419966
2020-02-12,-0.555536833129424,-0.421119909028574
2020-02-13,-0.561510082741279,-0.421001963557384
2020-02-14,-0.645239379488738,-0.420676398833541
2020-02-18,-0.584204216955605,-0.421233466407228
2020-02-19,-0.403655632487681,-0.420463243228355
2020-02-20,-0.600770141761652,-0.42080395206132
2020-02-21,-0.589554512050563,-0.421788363426694
2020-02-24,-0.734920228506015,-0.422838133542632
2020-02-25,-0.705574655890294,-0.424323278867049
2020-02-26,-0.786037594155087,-0.425514232470008
2020-02-27,-0.653922138697179,-0.42786763375302
2020-02-28,-0.745717174169852,-0.429945696667657
2020-03-02,-0.839274053262543,-0.43153697368571
2020-03-03,-0.815296697173432,-0.434969186451812
2020-03-04,-0.606415688078782,-0.436623506567353
2020-03-05,-0.661329496119311,-0.437512855869486
2020-03-06,-1.43077355671004,-0.441958373622291
2020-03-09,-1.37992457058579,-0.444550724500939
2020-03-10,-1.11911738573998,-0.44692333988727
2020-03-11,-0.855719931693994,-0.448814957413958
2020-03-12,-1.29516528006756,-0.451893485935161
2020-03-13,-1.18266531359136,-0.453423915637544
2020-03-16,-1.15404668465591,-0.45576001777825
2020-03-17,-0.34979654668454,-0.453555124165137
2020-03-18,0.602208640957655,-0.448542057319188
2020-03-19,0.358197651160761,-0.441122493873527
2020-03-20,0.0520530480581702,-0.434753156803119
2020-03-23,0.296313497969525,-0.428226202759656
2020-03-24,0.560522030728295,-0.42081722439788
2020-03-25,0.0771127722868069,-0.415270306240368
2020-03-26,-0.208399174127245,-0.410946931448078
2020-03-27,-0.482053315824552,-0.409948569184856
2020-03-30,-0.429271225779395,-0.407799367558676
2020-03-31,-0.204145074351701,-0.405860725564056
2020-04-01,-0.361705501582291,-0.404603054083082
2020-04-02,-0.445153849687311,-0.403121126916312
2020-04-03,-0.268226231001125,-0.402482658162525
2020-04-06,-0.0945091744526587,-0.399860838974337
2020-04-07,0.0480344029891346,-0.396903719253628
2020-04-08,0.15025890842525,-0.39377984876769
2020-04-09,0.060858358787686,-0.392446582300268
2020-04-13,0.110258772020896,-0.390963838029466
2020-04-14,0.0756672912546401,-0.389691703635607
2020-04-15,-0.529553620093017,-0.390795044096637
2020-04-16,-0.345727982356875,-0.390333463620849
2020-04-17,-0.246799760634256,-0.389977378218983
2020-04-20,0.238296508132389,-0.388762084900189
2020-04-21,-0.258713830536108,-0.388084335890376
2020-04-22,-0.105428514275832,-0.387038289577314
2020-04-23,0.0268894317829721,-0.385646378666758
2020-04-24,-0.359793166061291,-0.385930155410331
2020-04-27,-0.224776471358169,-0.385070823115509
2020-04-28,-0.123972227497551,-0.383394465839998
2020-04-29,0.0253063891510774,-0.38168220976955
2020-04-30,0.0220953355829846,-0.379771173664907
